-24133.563867290388,-30490.101233556234,-32833.761551538,-35409.9515857496,-26978.250440637632,-20006.25388765455,-11896.778095478025,2757.949199173534,13026.63864206506,28333.13111533928,48610.607673503655,60234.47548966352,81755.7057677707,94994.58277386015,120078.15286809532,146466.80999519286,172345.87785333092,197727.35623252008,212349.7201200128,231164.33148338442,262711.2914636208,277422.33908793086,303358.76670670335,330608.7708657285,349979.0768466456,373430.0024757733,392959.80234214896,414758.41270326986,444298.39429202996,470767.0950767661,495462.6828514998,521021.6295524652,549556.4644692631,579061.1065031994,599669.7802183825,619360.1974521626
-21304.981021402098,-30084.303890755247,-36698.26927905581,-36674.93776861282,-29888.65348708017,-25682.106598408696,-23000.543128401827,-13243.018451539021,-2056.12338127313,1155.2054161004562,11656.97431844398,28050.368831913867,37295.32949561338,47343.12799394565,59932.19819199628,72549.87370440716,89491.63039666733,101727.93549324018,115298.32911199749,130997.37325942033,148953.6712777891,163175.74839140332,168025.52116958692,185585.0748275269,191933.82191416313,214315.49152831954,227571.56069765455,237808.53273014002,260350.89776488557,275472.9781363776,295647.94195334305,312671.1658512455,330193.3702519339,342295.92551453115,365501.10691492126,378259.1478084977
-20776.617782637375,-29512.0309582455,-31888.900346046605,-31463.879975194825,-27517.253935005232,-14117.293582183062,2450.661548324395,20014.070247875658,33261.10530442762,47066.09360377597,66293.98761262214,84350.8011369738,106139.06007472402,120551.03003196511,150398.06780585094,166362.98206707428,178880.3708727848,193821.5479816096,215322.37293190963,229002.256088053,249830.77661375178,269158.41853165766,288298.7162023973,304682.6901699008,329564.9939942556,354646.53935898776,382013.3270942972,407670.2004057407,424832.2172966101,449979.4461952823,463512.61227961653,483735.3931851895,505011.8050363689,519961.3624586516,533330.0857604002,544988.5890164168
-23476.297532506083,-31309.288591545504,-31539.084277926093,-31908.822184987665,-29673.49349867482,-16250.234532582697,317.88019811463164,14309.694246909145,23549.83239762741,39924.476743792504,53607.49154042834,64617.65337553536,82267.03220236626,90905.0165004102,102495.61776580614,116854.91787952256,138209.27545887243,146961.5817890048,165282.3648785528,182951.05411226873,201266.2916776385,227549.43678355453,250547.3604179803,272292.089380128,291731.0498747218,311404.98691316426,322093.7462744936,345433.48430919595,371744.5273550934,390874.08805389574,416760.5920721302,434510.61172920716,458775.9598475308,476161.77934434864,497372.89833761146,512927.58497637406
-25522.368865441043,-29045.740268884227,-29669.56821557291,-30917.44277201462,-23730.64281140914,-16755.834383686677,-4587.240477078805,1970.2661517996967,17737.763453644577,23511.95529460493,37905.057399897916,54059.51524383903,72413.43968459312,86725.69112214207,109694.97714117303,124385.4053811933,138881.68472340045,158780.02501752606,171501.84669002373,180995.00869603938,199475.30348715672,218718.08176693518,233773.04945811862,250982.20309533575,262293.13977880124,273603.80991319084,287790.39866361313,300331.3386922735,322697.588408376,344620.19280694285,366991.66833258583,380253.66414269875,395457.98154476867,415200.8104104745,439686.0798828071,450904.0166607398
-23503.682822275594,-27511.597605286923,-24900.9793186233,-21258.138222417852,-10652.506676463105,-766.9607947209151,9076.10252518962,25415.680406192216,40127.215197376165,62388.38482343129,78094.63361382758,97967.60445093727,128971.31449033944,156276.28887335747,189343.0092062144,216065.48522927787,235619.63492881856,262387.19279268757,279450.1749387214,303685.34976383985,324852.81247160916,364845.66407318506,402635.0520370342,435900.8973769842,457435.17365062685,489355.0991266749,519064.87884220784,542523.2907482596,564574.96344925,587086.9027468067,609188.7278844996,629259.1607543402,649721.9061776893,684768.9204685327,708697.9695360761,746472.4601769041
-22796.906745232198,-26860.380859809324,-31070.69679803707,-30642.216932515978,-27190.73595552639,-19045.68229882815,-16531.043267714384,-632.9331101050047,10546.927285790065,21627.965791945157,28843.364419439313,46139.03086374632,55265.29607837577,66523.60883797517,80471.30211123991,92940.91633135674,113520.47678484069,136001.02650260262,164198.19877055762,187531.66822990472,207417.31896131102,230707.57806814674,251112.7515633533,270961.53672205773,290033.7449593944,305410.3467905995,317692.85172244144,348116.8295133704,363710.8403193752,384838.21837533196,405229.2987354121,422792.2571835949,447640.5993067715,465580.35326273984,485326.310784097,503972.97948924976
-21511.417735671057,-33142.430939353806,-37250.148905549366,-36882.46458882099,-32096.96669534206,-22669.929810931368,-12020.73333940214,2039.1877806383272,16499.565278618225,27003.037232385504,38220.499419329564,54573.18898284539,70913.01523117052,88323.96609693438,105074.04324354373,114474.51567930948,130692.11464227294,153338.2433372614,173070.26450494825,189926.09747508945,200335.3141439375,213603.69336558314,229243.88399963567,248570.07501822727,257018.02257769587,280865.3922735898,298928.4981430399,317668.5839113528,339972.7193339417,365640.8362767601,384257.8647555731,398457.72786650073,419654.564440804,433480.90741604706,454724.8714167762,479991.16328837414
-24281.88060310438,-32833.2008905855,-36268.69294951856,-41717.17823906576,-45113.2851168625,-41890.925651399535,-37640.77786095085,-33292.56558095794,-25431.101580372822,-18452.327529724214,-7039.007115760622,592.5521357813632,6620.379144422041,12221.455759636134,16213.468066002002,25371.784959621284,37056.15495602696,51287.329400770686,55716.606891418356,68171.81873770183,79502.31581992275,86557.5700561709,101162.642315203,104892.2866053519,113582.3504744852,126992.78528263132,134937.2940171355,145004.92733960267,155518.6859368618,166191.9128111927,180284.97532951317,194200.73886731447,202343.96043654345,212548.83267978847,218375.90993837483,227433.63366532058
-23848.778994142063,-31064.590927892852,-28635.416217720922,-24848.679729532574,-10352.658770739727,2410.5422070048808,22905.52480642771,37746.972586747725,62849.89546148425,74917.74635778493,90807.32547275294,112948.64072109738,136762.99068807688,147225.94285931406,169124.56675383533,194187.96450653573,220160.9911704265,255399.81598587855,278257.0506623259,296219.3109246166,319548.624496939,359117.68158923363,377946.99161958916,406548.5630041455,440863.5515749258,472297.4301399266,512472.16499986174,543554.2511697342,579045.187944709,607215.6626131797,643197.9875843788,679587.534035015,707317.7958737911,743697.7660382913,773176.3835996275,792874.518172273
