28160.0,37829.001001195626,46133.64327795918,53700.57706346337,60118.58289320865,66100.17705137661,70901.71159628782,75338.71382748989,79287.78569970943,82504.65279023453,85606.78790068765,88502.44794681089,90374.28869957353,92260.81033077322,93587.1630666616,95554.80516799138,97299.63833847524,98519.35816715895,100001.71847262501,100659.01928212075,102088.96922478368,102067.60131653838,102896.55980194763,104027.15850264132,103763.94903158426,103936.30447431246,104775.5719552221,104947.26870822521,104936.81265082439,105198.50570820794,105864.05795657272,105781.32245689917,105730.27528045716,106030.2105049357,106703.82896032106,106201.65686305126
28160.0,38223.15681995314,46468.811082906264,54845.5466177669,61357.942668575066,67718.9494863028,73626.70557502988,79692.93227183989,84896.82869089466,89254.8839197879,93035.58869483788,95734.58315653347,98696.8982378339,101543.26612359582,103659.31415000916,105622.27418531869,106870.31962022552,108781.89382129496,110564.71483017132,111650.64131600386,112693.05880675084,113637.6866324474,114166.68799540823,116119.97317344233,117260.22445911978,117520.54299134493,118648.04994413629,119111.79612919388,120100.36136360241,120355.67394636705,120698.95592150796,120453.66550570217,121261.67132736562,121032.26560108378,121810.18908577797,121835.13648771819
28160.0,39047.196190653,48513.3684103151,57182.84779616852,65266.320763223004,72433.73431377635,78951.10069220477,84473.98252827936,89482.18759678575,93573.30736836047,98264.66106714137,101697.57503054032,104547.58302737318,107706.97461887845,110050.58408307726,112700.23471064279,114241.64330215853,116102.30129635966,118213.56862388318,119654.72895517066,121331.45134958485,122903.21739327018,123246.82060727465,124148.92192621253,124267.21198530514,124456.95300356469,124390.14540867662,124823.23634702357,125458.9470097181,125836.2165964428,125974.41343986672,126622.90474921581,127627.12075844879,127619.18066990266,127600.99230302768,128229.30115656368
28160.0,39329.297284163265,49047.60072175482,57372.623470028564,64373.31300431282,70165.70271694892,76044.70081088616,80461.39329918101,84336.67235332227,87740.52833117623,90999.04638567631,93988.21207325837,96510.58895836242,98643.55195497119,99929.48280655235,101117.51478414988,102931.15492467453,104169.74501083813,105363.85567567186,106357.33846218856,106927.91990111973,107443.83184111374,107853.27004543699,108781.03460311516,109618.93567095773,109537.55100401948,109556.23465360918,110167.45402212406,110120.53123660963,109469.25920494183,109694.24964225304,109263.11797832535,109157.22379406409,108777.26004806586,108715.34865877773,109455.39502085224
28160.0,37464.9998195677,45337.00412073252,52289.12769977565,58804.98828824537,64437.41876457972,68979.5022449991,73047.8424722285,76305.36850277273,79151.16352911395,82041.08974616768,84637.12317918695,87320.46624406544,88988.21219577867,89961.99638474197,91350.65625040306,92470.99983082557,93183.11358729601,94274.52131690737,95016.41814691306,95238.63896418163,94993.91850212513,95370.71429557074,95314.12911543887,96554.21647120202,96441.10837494631,96704.41378938178,96950.28280059945,97069.26490055367,97418.03322345782,97910.7288786504,97876.82774532285,98252.48124509906,98201.84568570432,99066.19358253114,98490.67029925426
28160.0,37606.59530299766,46329.923090859134,54043.76602664106,60925.23627517608,67284.96689706527,72523.48495736225,78043.81050424195,83283.58798530215,87279.02325804427,90578.53172684286,93425.76152440032,96042.8098174211,99203.92917783283,102193.38095977221,103762.99273237484,105904.56049738277,107886.2629445485,109485.46670710569,110374.23348613566,111656.89386082164,112677.09771626658,113826.67199199596,114641.4246451313,115539.6365277161,116051.1539715131,117003.75974805595,117775.4701848808,118443.61757708069,119119.28906357248,119471.3511859194,120232.4304858456,119365.76515697077,119718.18419839541,120691.7799156988,121460.04875121196
28160.0,38015.52336635274,46983.73044025157,54747.77395941782,61508.26668063376,67051.97414003332,71611.58314693511,75678.94518501229,79084.57241240458,82171.70440012307,84591.53378856383,87495.55468770076,90514.8956487332,92553.48822980674,94603.390117138,96074.50190113601,96910.64328221635,97999.65048569914,98959.9144872457,99459.64936403799,100312.31398567378,100701.39877945441,101718.76399608441,102220.96234268208,102706.93337166589,103166.61141512566,103690.30512099141,103239.27159299674,103693.81243101704,104081.27410485438,104106.0336830229,104474.24865616171,104373.88933707942,104437.04700181301,104182.64555685432,104606.73383886102
28160.0,37747.720245453,46566.482979452216,54571.50032967204,61442.58572816208,67433.31055830482,73170.94999647986,78518.63284519868,83065.67638075928,87484.77555841132,91060.43011406575,94338.37404065795,97828.28338686247,100478.24787294715,103488.37574440976,105667.62851593143,107821.12665656317,108912.68907289671,110432.86884630505,111358.15874091686,112204.00113720438,113200.09189579762,114700.25137676566,115029.6908430582,115706.10099969635,116275.83335098434,116987.60241992626,118358.86481104523,118931.24555183943,119038.23038520722,119777.6781691053,119878.1778942054,120057.47959803797,120137.14736030444,120181.92584958287,120796.86701756506
28160.0,37925.398447541986,46386.81028398905,54183.93003268912,60513.415559358,66652.66535429117,72239.35038314555,77465.04477562134,81112.24466723102,84476.4537661214,87592.32493101757,90019.35146588122,92750.10813613169,94295.55626236205,95867.60634019553,97168.0347851543,99183.52090057783,100557.53095073253,101920.02612599613,103406.00200677603,104791.55891101458,106231.75018421184,107366.33266862092,108156.98534308288,108765.99311585736,108862.363874863,109066.85237158209,109107.4530931951,109450.74368490449,109356.99224463355,109580.17264692197,109835.79947176878,109347.49249012768,109108.49887353751,108316.73647774808,108951.9965537356
28160.0,37658.84466513513,46427.717246053784,53426.34883595997,59301.52685562079,65252.59391237549,70509.66695729765,75487.11690183343,78802.30509179528,82690.4027187502,85510.63907916498,88483.42451808421,90852.42059592076,92652.09339479243,94062.72891685969,95946.47608779906,97619.03202363978,98653.98831599386,98848.29743415455,99685.51347239986,101006.45864027232,102473.1821266936,103425.42973881926,103726.53232293064,104182.27319968832,104419.428705664,105520.3126903704,105710.51786112203,106271.75555305264,106141.68185507093,106525.78582184012,106782.14151019641,107151.19883178198,107093.57438756323,107133.48518148463,106325.90030332615
28160.0,38652.237677356214,48326.26407658272,56908.05377261102,64343.5692783799,70741.46331343726,76187.0462291886,81309.73931025848,85189.81535735534,88754.38927591211,91391.73751943785,94489.89157951437,97356.48571413584,99063.9835421238,100196.23925528464,102439.60399478604,104256.90559668129,105759.39534733929,106632.86994828709,107788.26011516969,108279.37226142155,108790.7547668499,108675.97525479244,109702.72841894963,110100.42722661428,110850.17407322302,111176.59946409122,111386.26901078926,111718.54399233357,112539.15190268886,113452.98567889443,113631.17907313438,113887.58261030138,113697.28352157868,113967.83070699556,114444.79139782934
28160.0,37487.27985755805,45584.629954518496,52728.96672306908,58586.676588419,64337.65128898891,68824.96547090732,72889.95935607821,76038.182411058,78638.39184521689,80868.15840897626,83152.84258263264,85694.76388508853,87333.98754995306,89053.56946410029,90357.57927883964,91953.89192517912,92521.28957395852,92957.56520101971,93733.9473829121,94316.76171860473,93933.93907008648,94143.23969346918,95024.4445316979,94981.71330450696,94988.22565809748,95974.63199210296,96051.1251287027,97204.61028709209,97411.45441998696,97644.99345543094,98265.47947954653,97845.01212705471,98085.46349582402,97187.62407831423,97599.03912808797
28160.0,38163.933944822376,47108.90957902862,55249.42280925352,62198.00162608065,69149.36820276761,74870.5536415739,80204.14465948223,84779.80141373235,88635.57018432184,92002.54625146411,95991.00866884657,99049.87681007433,101429.4931258465,103493.84628140081,105253.09335115706,107780.64209233277,110095.31060987884,111422.90548383447,113032.4371302392,114685.20910837081,116189.3596735564,117653.94506169512,118013.08262176372,119601.06947038538,120088.36569584385,120630.16099584493,121508.3904965893,122275.83194958592,122772.83813612741,123032.03044570124,123922.02695303381,123487.1301784575,124282.50934301945,124292.36674461936,124992.16687373415
